Code,Date,Open,High,Low,Close,Volumn
006203,20140430,29.56,29.70,29.56,29.68,32
006203,20140502,29.68,29.68,29.60,29.60,116
006203,20140505,29.70,29.70,29.52,29.52,7
006203,20140506,29.62,29.75,29.60,29.75,39
006203,20140507,29.70,29.70,29.57,29.57,35
006203,20140508,29.75,29.80,29.65,29.70,78
006203,20140509,29.64,29.67,29.64,29.67,61
006203,20140512,29.47,29.47,29.35,29.35,28
006203,20140513,29.54,29.77,29.54,29.70,67
006203,20140514,29.70,29.70,29.60,29.65,139
006203,20140515,29.65,29.84,29.65,29.84,75
006203,20140516,29.60,29.60,29.47,29.47,81
006203,20140519,29.80,29.92,29.80,29.90,981
006203,20140520,29.90,30.06,29.90,30.06,141
006203,20140521,29.86,29.95,29.85,29.85,183
006203,20140522,29.86,30.09,29.86,30.09,87
006203,20140523,30.14,30.20,30.14,30.20,78
006203,20140526,30.25,30.40,30.25,30.40,43
006203,20140527,30.34,30.34,30.34,30.34,54
006203,20140528,30.44,30.65,30.44,30.65,386
006203,20140529,30.65,30.65,30.60,30.60,141
006203,20140530,30.50,30.52,30.40,30.52,489
006203,20140603,30.52,30.54,30.32,30.33,62
006203,20140604,30.48,30.50,30.48,30.50,30
006203,20140605,30.38,30.38,30.38,30.38,77
006203,20140606,30.62,30.70,30.60,30.60,215
006203,20140609,30.50,30.87,30.50,30.87,219
006203,20140610,30.68,30.79,30.68,30.79,8
006203,20140611,30.79,30.83,30.79,30.81,39
006203,20140612,30.74,30.92,30.74,30.92,240
006203,20140613,30.68,30.80,30.68,30.80,158
006203,20140616,30.80,30.87,30.70,30.87,188
006203,20140617,30.75,31.05,30.75,31.05,38
006203,20140618,31.05,31.32,30.93,31.32,71
006203,20140619,31.14,31.30,31.12,31.30,49
006203,20140620,31.19,31.20,31.19,31.20,49
006203,20140623,31.20,31.23,31.19,31.19,53
006203,20140624,31.10,31.14,31.08,31.14,27
006203,20140625,30.93,31.12,30.93,31.12,31
006203,20140626,31.14,31.29,31.14,31.27,13
006203,20140627,31.30,31.30,31.27,31.27,71
006203,20140630,31.40,31.74,31.40,31.74,109
006203,20140701,31.64,31.84,31.64,31.84,20
006203,20140702,32.20,32.20,32.20,32.20,12
006203,20140703,32.20,32.20,32.10,32.20,27
006203,20140704,32.34,32.58,32.34,32.58,19
006203,20140707,32.40,32.60,32.25,32.60,38
006203,20140708,32.49,32.63,32.46,32.63,39
006203,20140709,32.51,32.60,32.45,32.60,5
006203,20140710,32.64,32.87,32.62,32.87,31
006203,20140711,32.76,32.87,32.69,32.69,60
006203,20140714,32.80,32.84,32.80,32.84,29
006203,20140715,33.00,33.11,33.00,33.11,42
006203,20140716,32.89,32.89,32.80,32.83,26
006203,20140717,32.45,32.50,32.30,32.30,60
006203,20140718,32.22,32.31,32.22,32.31,70
006203,20140721,32.52,32.55,32.52,32.55,4
006203,20140722,32.55,32.72,32.55,32.72,7
006203,20140724,32.80,32.80,32.68,32.70,17
006203,20140725,32.74,32.74,32.50,32.58,61
006203,20140728,32.53,32.58,32.53,32.58,3
006203,20140729,32.60,32.60,32.30,32.30,10
006203,20140730,32.45,32.55,32.45,32.50,34
006203,20140731,32.17,32.17,32.00,32.00,8
006203,20140801,31.70,31.88,31.65,31.88,30
006203,20140804,31.88,32.12,31.86,32.10,24
006203,20140805,31.70,31.70,31.45,31.50,20
006203,20140806,31.33,31.66,31.33,31.66,40
006203,20140807,31.45,31.45,31.45,31.45,4
006203,20140808,31.45,31.45,31.45,31.45,0
006203,20140811,31.50,31.87,31.50,31.87,28
006203,20140812,31.87,31.87,31.87,31.87,0
006203,20140813,32.10,32.10,32.10,32.10,1
006203,20140814,32.25,32.25,32.25,32.25,4
006203,20140815,32.00,32.00,32.00,32.00,7
006203,20140818,32.00,32.15,32.00,32.15,22
006203,20140819,32.15,32.47,32.15,32.47,84
006203,20140820,32.60,32.65,32.60,32.65,6
006203,20140821,32.40,32.90,32.40,32.65,7
006203,20140822,32.85,33.00,32.85,33.00,2
006203,20140825,33.00,33.00,32.95,32.95,2
006203,20140826,33.30,33.30,32.97,32.97,10
006203,20140827,33.00,33.31,33.00,33.31,15
006203,20140828,33.30,33.30,33.20,33.30,7
006203,20140829,33.14,33.20,33.10,33.20,6
006203,20140901,33.20,33.65,33.20,33.65,10
006203,20140902,33.25,33.25,33.07,33.20,54
006203,20140903,33.04,33.26,33.03,33.26,16
006203,20140904,33.10,33.64,33.10,33.15,17
006203,20140905,32.99,33.09,32.99,33.09,35
006203,20140909,33.25,33.29,33.20,33.29,6
006203,20140910,33.29,33.29,32.63,32.95,40
006203,20140911,32.95,32.95,32.79,32.90,5
006203,20140912,32.74,32.74,32.45,32.45,6
006203,20140915,32.29,32.47,32.29,32.44,6
006203,20140916,32.28,32.28,32.18,32.22,10
006203,20140917,32.25,32.45,32.25,32.43,103
006203,20140918,32.35,32.50,32.35,32.50,21
006203,20140919,32.54,32.66,32.54,32.60,5
006203,20140922,32.44,32.44,31.85,32.09,10
006203,20140923,31.93,32.08,31.92,31.99,290124
006203,20140924,31.85,31.90,31.85,31.90,2
006203,20140925,31.94,31.94,31.56,31.60,7
006203,20140926,31.45,31.45,31.20,31.30,12
006203,20140929,31.33,31.37,31.22,31.22,18
006203,20140930,31.10,31.28,30.95,31.24,172
006203,20141001,31.24,31.37,31.24,31.37,34
006203,20141002,31.20,31.37,31.20,31.37,2
006203,20141003,31.52,31.83,31.52,31.83,4
006203,20141006,31.79,31.79,31.75,31.75,4
006203,20141007,31.67,31.67,31.57,31.60,11
006203,20141008,31.60,31.60,31.60,31.60,0
006203,20141009,31.64,31.70,31.35,31.38,40
006203,20141013,30.80,30.80,30.65,30.65,2
006203,20141014,30.65,30.67,30.65,30.67,5
006203,20141015,30.82,30.82,30.66,30.66,4
006203,20141016,30.39,30.63,30.24,30.63,105
006203,20141017,30.51,30.51,30.30,30.30,53
006203,20141020,30.58,30.76,30.51,30.76,40
006203,20141021,30.73,30.73,30.73,30.73,11
006203,20141022,30.88,31.24,30.88,31.24,6
006203,20141023,31.11,31.11,30.96,30.96,17
006203,20141024,30.78,30.78,30.78,30.78,1
006203,20141027,30.93,30.93,30.93,30.93,1
006203,20141028,31.08,31.38,31.08,31.38,6
006203,20141029,31.53,31.68,31.53,31.68,2
006203,20141030,31.68,31.68,31.51,31.51,4
006203,20141031,31.66,31.81,31.66,31.81,2
006203,20141103,31.98,32.11,31.98,32.10,7
006203,20141104,32.26,32.26,32.26,32.26,1
006203,20141105,32.21,32.21,31.92,32.07,62
006203,20141106,31.97,31.97,31.87,31.87,21
006203,20141107,31.71,31.73,31.71,31.73,8
006203,20141110,31.88,32.22,31.88,32.22,3
006203,20141111,32.22,32.33,32.22,32.33,10
006203,20141112,32.33,32.33,31.84,31.84,20
006203,20141113,31.84,32.02,31.84,32.00,12
006203,20141114,31.98,32.23,31.98,32.10,58
006203,20141117,31.93,31.93,31.86,31.86,2
006203,20141118,31.94,31.96,31.79,31.79,4
006203,20141119,31.97,32.28,31.97,32.28,4
006203,20141120,32.44,32.48,32.44,32.44,35
006203,20141121,32.62,32.62,32.62,32.62,1
006203,20141124,32.63,32.68,32.63,32.68,21
006203,20141125,31.90,31.99,31.84,31.99,7
006203,20141126,31.90,31.90,31.90,31.90,2
006203,20141127,32.07,32.30,32.07,32.30,88
006203,20141128,32.14,32.14,32.14,32.14,29
006203,20141201,31.98,31.98,31.09,31.95,17
006203,20141202,31.80,31.80,31.61,31.61,4
006203,20141203,32.00,32.00,31.85,31.85,2
006203,20141204,32.16,32.16,32.16,32.16,1
006203,20141205,32.01,32.01,31.94,31.94,2
006203,20141208,31.92,31.93,31.90,31.90,3
006203,20141209,31.71,31.71,31.71,31.71,1
006203,20141210,31.58,31.58,31.34,31.34,3
006203,20141211,31.19,31.19,31.19,31.19,8
006203,20141212,31.34,31.34,31.34,31.34,1
006203,20141215,31.07,31.07,31.06,31.06,18
006203,20141216,31.06,31.06,31.06,31.06,1
006203,20141217,31.00,31.00,30.49,30.49,14
006203,20141218,30.64,30.64,30.54,30.54,2
006203,20141219,30.69,31.32,30.69,31.15,21
006203,20141222,31.30,31.52,31.30,31.52,3
006203,20141223,31.64,31.68,31.64,31.68,18
006203,20141224,31.73,31.73,31.73,31.73,1
006203,20141225,31.71,31.71,31.71,31.71,1
006203,20141226,31.71,31.71,31.71,31.71,0
006203,20141227,31.86,31.86,31.80,31.80,3
006203,20141229,31.95,32.22,31.95,32.22,7
006203,20141230,32.27,32.27,32.27,32.27,1
006203,20141231,32.11,32.11,32.11,32.11,1
006203,20150105,31.95,31.95,31.75,31.91,5
006203,20150106,31.76,31.76,31.17,31.17,8
006203,20150107,31.17,31.17,31.17,31.17,0
006203,20150108,31.32,32.00,31.32,32.00,8
006203,20150109,31.82,31.82,31.82,31.82,1
006203,20150112,31.67,31.76,31.67,31.69,14
006203,20150113,31.84,31.84,31.84,31.84,1
006203,20150114,31.69,31.69,31.50,31.51,31
006203,20150115,31.66,31.66,31.51,31.51,2
006203,20150116,31.89,31.89,31.50,31.50,8
006203,20150119,31.65,31.97,31.65,31.85,6
006203,20150120,31.99,32.01,31.99,32.01,2
006203,20150121,32.17,32.22,32.17,32.22,8
006203,20150122,32.43,32.43,32.43,32.43,1
006203,20150123,32.59,32.91,32.59,32.91,6
006203,20150126,32.88,32.90,32.88,32.90,10
006203,20150127,33.06,33.07,33.00,33.02,6
006203,20150128,32.93,33.05,32.93,33.04,37
006203,20150129,32.88,32.88,32.88,32.88,1
006203,20150130,32.72,32.72,32.72,32.72,1
006203,20150202,32.56,32.56,32.55,32.55,2
006203,20150203,32.71,32.87,32.71,32.87,2
006203,20150204,33.01,33.10,33.01,33.10,4
006203,20150205,32.94,32.98,32.84,32.84,39
006203,20150206,32.90,32.90,32.82,32.82,5
006203,20150209,32.74,32.80,32.64,32.80,5
006203,20150210,32.64,32.64,32.64,32.64,1
006203,20150211,32.80,33.06,32.80,33.05,13
006203,20150212,32.89,33.00,32.84,33.00,3
006203,20150213,33.19,33.29,33.19,33.29,3
006203,20150224,33.46,33.62,33.46,33.62,2
006203,20150225,33.65,33.84,33.65,33.80,50
006203,20150226,33.65,33.70,33.45,33.61,11
006203,20150302,33.67,33.70,33.48,33.48,31
006203,20150303,33.40,33.49,33.25,33.49,48
006203,20150304,33.44,33.48,33.44,33.48,29
006203,20150305,33.48,33.48,33.48,33.48,0
006203,20150306,33.28,33.37,33.28,33.37,2
006203,20150309,33.21,33.26,33.10,33.26,21
006203,20150310,33.22,33.22,32.95,32.95,4
006203,20150311,33.11,33.11,33.11,33.11,1
006203,20150312,33.27,33.27,33.27,33.27,1
006203,20150313,33.43,33.43,33.43,33.43,1
006203,20150316,33.25,33.25,33.14,33.14,3
006203,20150317,33.31,33.34,33.15,33.15,24
006203,20150318,33.23,33.50,33.23,33.50,8
006203,20150319,33.66,33.83,33.66,33.83,5
006203,20150320,33.83,33.84,33.74,33.74,8
006203,20150323,33.86,33.88,33.86,33.88,3
006203,20150324,33.81,33.81,33.81,33.81,1
006203,20150325,33.65,33.65,33.56,33.56,10
006203,20150326,33.40,33.40,33.24,33.26,3
006203,20150327,33.10,33.10,32.81,32.89,12
006203,20150330,32.84,32.89,32.72,32.72,52
006203,20150331,32.88,32.88,32.88,32.88,1
006203,20150401,32.88,32.88,32.72,32.79,38
006203,20150402,32.95,33.12,32.95,33.12,2
006203,20150407,33.26,33.33,33.20,33.20,9
006203,20150408,32.98,32.98,32.98,32.98,1
006203,20150409,33.22,33.38,33.19,33.19,3
006203,20150410,33.30,33.34,33.26,33.34,25
006203,20150413,33.38,33.38,33.38,33.38,2
006203,20150414,33.36,33.36,33.36,33.36,1
006203,20150415,33.20,33.20,32.80,32.81,18
